Cell Type	Z-score	Cluster
Smooth muscle cell	-0.2296700380757586	7
Thymus seeding progenitor (TSP)	-0.2296700380757586	7
Globose basal cell	-0.2298253798137033	7
Regulatory T cell 1	-0.22990582474427934	7
CD4 peripherally derived regulatory T cell	-0.22990582474427934	7
CD25+LAG3+ T cell	-0.22990582474427934	7
CD25 LAG3+ T cell	-0.22990582474427934	7
lrNK cell	-0.2299844123673095	7
Mesoderm cell	-0.2299844123673095	7
Mesendodermal cell	-0.2299844123673095	7
Neuronal intermediate progenitor cell	-0.2299844123673095	7
Intestinal stem cell	-0.2301513929786814	7
Regulatory CD8+ T cell	-0.2303362702857016	7
Proliferative CD8+ T cell	-0.2303362702857016	7
GZMK CD8 cell	-0.2303362702857016	7
CD4 T cell	-0.2303362702857016	7
Naive cytotoxic T cell	-0.2303362702857016	7
Naive T cell	-0.2303362702857016	7
Epiblast cell	-0.23036732616238903	7
Highly differentiated effector CD8 + T cell	-0.2307887298242258	7
Retinoid acid signaling-responsive fetal germ cell	-0.23133966521776156	7
1-cell stage cell (Blastomere)	-0.23133966521776156	7
CD56dim Natural killer cell	-0.23144902264832612	7
Profibrotic macrophage	-0.23144902264832612	7
Dendritic cell progenitor	-0.23144902264832612	7
Tumor‐associated macrophage (TAM)	-0.23144902264832612	7
Transitional dendritic cell	-0.23144902264832612	7
AXL+ SIGLEC6+ dendritic cell	-0.23144902264832612	7
Marginal-associated macrophage	-0.23144902264832612	7
M2 macrophage	-0.23144902264832612	7
Revertant memory CD8+ T(TEMRA) cell	-0.23144902264832612	7
M1 microglial cell	-0.23144902264832612	7
Myoid cell	-0.23159861444389385	7
Peritubular myoid cell	-0.23159861444389385	7
Lake et al.Science.Ex8	-0.2319054252764737	7
Hematopoietic stem cell	-0.23197449455532235	7
Natural killer T(NKT)-like cell	-0.2323050838747717	7
Cytotoxic natural killer cell	-0.2323050838747717	7
CD1C+_B dendritic cell	-0.23240171051404365	7
Lake et al.Science.Ex3	-0.23249812581437398	7
Classical monocyte	-0.2325081134833223	7
Mono-macrophage	-0.2325081134833223	7
Germ cell	-0.2326517825526486	7
Plasmablast	-0.2326517825526486	7
Enterocyte	-0.23282867991066633	7
Myeloid conventional dendritic cell	-0.2330378102651975	7
Monocyte-derived dendritic cell	-0.2330378102651975	7
Myeloid-derived suppressor cell	-0.2330378102651975	7
Megakaryocyte progenitor cell	-0.2330420303801904	7
Basal cell	-0.23368184236649306	7
Conventional T(Tconv) cell	-0.23380467884244094	7
Myeloid dendritic cell	-0.23391917314205612	7
Oligodendrocyte	-0.23391917314205612	7
Artery cell	-0.23393693418095124	7
Capillary cell	-0.23393693418095124	7
OxPhos monocyte	-0.2341618725931216	7
Myofibroblast	-0.23419308221412918	7
Aerocyte	-0.23419308221412918	7
Mesothelial cell	-0.23419308221412918	7
Lake et al.Science.In7	-0.23419308221412918	7
Tissue resident memory CD4+ T cell	-0.23420228259792095	7
FGFR1LowNME5- epithelial cell	-0.23456339468681742	7
Sinusoidal cell	-0.23476934591344	7
Spermatogonium	-0.23476934591344	7
Natural regulatory T cell	-0.23476934591344	7
Pan-endothelial cell	-0.23476934591344	7
Basal epithelial cell	-0.23476934591344	7
Endocrine cell	-0.2348054282298212	7
Mesenchymal stromal cell	-0.2348054282298212	7
T helper 2(Th2) cell	-0.2349004731589509	7
Migration phase fetal germ cell	-0.23503124960085814	7
Intestinal cell	-0.23515211215205126	7
Homeostatic chondrocyte	-0.23529395152117089	7
Proliferative chondrocyte	-0.23531284874487182	7
Exhausted CD4+ T cell		8
Mitotic arrest phase fetal germ cell		8
Natural killer cell	15.250410792150422	9
T cell	3.3179191217879733	9
CD8+ T cell	2.794624391807444	9
Cytotoxic T cell	2.520945956004896	9
Natural killer T (NKT) cell	2.424180291418644	9
Natural killer T(NKT) cell	1.9864604566677728	9
Microglial cell	1.5100190450814552	9
Cytotoxic CD4+ T cell	1.0571860392726011	9
Gamma delta(γδ) T cell	0.9104416742761111	9
Monocyte	0.849001090544148	9
Plasmacytoid dendritic cell(pDC)	0.6298022031490687	9
Pericyte	0.533995570146809	9
Plasma cell	0.5301621327633811	9
Astrocyte	0.4736576940377483	9
Effector CD8+ T cell	0.44915634112953995	9
Activated CD8+ T cell	0.43379087054006715	9
Macrophage	0.42644550949601795	9
Immune cell	0.4177383415572881	9
Mesenchymal cell	0.4060159951766824	9
Exhausted T(Tex) cell	0.3176048407018237	9
Myeloid cell	0.3098380953309516	9
Neuron	0.2945798712107346	9
B cell	0.2898343086363207	9
Progenitor cell	0.23890842671049373	9
Neutrophil	0.21250531986658583	9
Effector CD8+ memory T (Tem) cell	0.21079668702041837	9
CD16+ monocyte	0.20867787275585378	9
Cytotoxic CD8+ T cell	0.20848083513976515	9
Plasmablast	0.17517979806001677	9
Fibroblast	0.1631236555601005	9
Lymphocyte	0.14919487667199655	9
Transitional B cell	0.1444441168197488	9
Smooth muscle cell	0.1428086194942482	9
Plasmacytoid dendritic cell	0.14243394561908396	9
Stromal cell	0.12889847244911862	9
Effector CD4+ T cell	0.11194761286866309	9
Basophil	0.09059139845433636	9
Naive CD8+ T cell	0.08512405167206998	9
Effector memory CD8+ T cell	0.08484199086608861	9
Trophectoderm cell	0.047121838540215344	9
Effector memory CD4+ T cell	0.03679658849202174	9
Mesenchymal stromal cell	0.025630215379747377	9
Mural cell	0.008211563147031215	9
CD4+ T cell	0.006049662607193369	9
Exhausted CD8+ T cell	0.005860928001268659	9
Stem cell	0.00423209113336622	9
Radial glial cell	-0.005186823864263597	9
Outer radial glia	-0.005186823864263597	9
Leukocyte	-0.012169114455016717	9
Beta cell(β cell)	-0.016441070736495738	9
Memory CD8+ T cell	-0.017269467822331217	9
Activated T cell	-0.01877042758714646	9
Antibody-secreting cell	-0.0240973327994006	9
Mucosa-associated invariant T (MAIT) cell	-0.025202740889252114	9
Hematopoietic stem cell	-0.028199369951788067	9
T helper 1(Th1) cell	-0.03171823745274429	9
T helper 17(Th17) cell	-0.034106159525781096	9
Regulatory T(Treg) cell	-0.03761998916627096	9
Intermediate progenitor cell	-0.045633065419445805	9
Definitive endoderm cell	-0.045633065419445805	9
Epithelial cell	-0.047385230775267455	9
Non-classical monocyte	-0.04903291003747568	9
Brush cell (Tuft cell)	-0.053092917155696646	9
CD16 monocyte	-0.0572730959316391	9
CD14+ monocyte	-0.0572730959316391	9
CD8 T cell	-0.07594473812701172	9
Paneth cell	-0.07670841077129288	9
CD8+ recently activated effector memory or effector T cell (CTL)	-0.08584149112306842	9
Multilymphoid progenitor cell	-0.08773163454911159	9
CD4+ recently activated effector memory or effector T cell (CTL)	-0.08802398805134104	9
Effector CD8 T cell	-0.09183618811348844	9
Finally highly effector (TEMRA) memory T cell	-0.09559484651726433	9
Gonadal endothelial cell	-0.09916276158531487	9
Primordial germ cell	-0.1039836551907941	9
Immature B cell	-0.1039836551907941	9
Memory B cell	-0.1039836551907941	9
Naive B cell	-0.1039836551907941	9
Activated CD4+ T cell	-0.1039836551907941	9
Mesenchymal stem cell	-0.11417592156724249	9
CD1C-CD141- dendritic cell	-0.11582029747814318	9
Sertoli cell	-0.11946934741135401	9
Tissue resident memory T(TRM) cell	-0.12243420066805262	9
Mitotic fetal germ cell	-0.1251812017171871	9
Oogenesis phase fetal germ cell	-0.12614639696883095	9
SLC16A7+ cell	-0.12651268411855215	9
Granulocyte-monocyte progenitor	-0.13008141710105095	9
Cytotoxic lymphocyte	-0.1386810720973743	9
Mitotic arrest phase fetal germ cell	-0.1394972247565959	9
Terminal effector CD8+ T cell	-0.1405599772995533	9
Effector regulatory T(eTreg) cell	-0.14301552177527735	9
CD4+ cytotoxic T1 cell	-0.14473704985664254	9
CD141+CLEC9A+ dendritic cell	-0.14590345669101656	9
Endothelial cell	-0.1464098419402749	9
AXL+SIGLEC6+ dendritic cell	-0.14760775831715084	9
Exhausted CD4+ T cell	-0.1489603534244903	9
Hematopoietic cell	-0.15138126216570644	9
Cytotoxic CD4+ T2 cell	-0.15732365461815326	9
CD4+ cytotoxic T2 cell	-0.15782394121428822	9
Cytotoxic T cell 2	-0.1597791990938773	9
Leydig cell	-0.1598107767408159	9
Ciliated cell	-0.1603982872677167	9
Ciliated epithelial cell	-0.16154481521047406	9
Gonadal mitotic phase fetal germ cell	-0.16173023020053953	9
Fibrocartilage chondrocyte	-0.1646851954203613	9
Effector T(Teff) cell	-0.16589667515946627	9
Cytotoxic CD8 T cell	-0.16767048562833253	9
Meiotic prophase fetal germ cell	-0.16989539409864063	9
Leydig precursor cell	-0.17052878850203534	9
CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	-0.17134471899532758	9
Epiblast cell	-0.17343247405647477	9
M1 macrophage	-0.17412901449683296	9
CD34+ pre-T cell	-0.17419016070982815	9
Exausted T(Tex) cell	-0.17508332989941539	9
Innate lymphoid cell	-0.1751623826201961	9
Megakaryocyte	-0.17527579898834203	9
Innate Lymphoid cell	-0.17559534434402965	9
Oligodendrocyte	-0.17770881312787576	9
Cytotoxic natural killer cell	-0.17835910272123176	9
Secretory cell	-0.17867805927108574	9
Effector memory T cell	-0.17873863486147068	9
FGFR1HighNME5- epithelial cell	-0.17985902822255867	9
T cell & Natural killer cell	-0.1811357632525398	9
Responding conventional T cell	-0.1814532416716346	9
Neuroendocrine cell	-0.18153178856820112	9
Neural progenitor cell	-0.18163737953821027	9
Acinar cell	-0.18251963614893402	9
Oligodendrocyte progenitor cell	-0.18261283905415293	9
Myofibroblast	-0.18271405183457504	9
Goblet cell	-0.18302083587348694	9
Mast cell	-0.18351216475257429	9
Morula cell (Blastomere)	-0.18380343089804532	9
Ionocyte cell	-0.1852931235424593	9
Memory T cell	-0.18673834531213843	9
Liver bud hepatic cell	-0.1870110090282744	9
Homeostatic microglial cell	-0.1873668785134122	9
Granulosa cell	-0.18819859700366356	9
Eosinophil	-0.1884810224659248	9
Lake et al.Science.In5	-0.18858843803974962	9
Secretory progenitor cell	-0.19025976455557714	9
Migration phase fetal germ cell	-0.19067487233767091	9
CD56+ natural killer cell	-0.19089658236402918	9
Effector natural killer cell	-0.19089658236402918	9
Activated memory B cell	-0.19102140887015126	9
Myeloid-derived suppressor cell	-0.19132815092234737	9
T helper(Th) cell	-0.19139750504237857	9
Lake et al.Science.Ex3	-0.19157969036136677	9
CD4+ cytotoxic T lymphocyte	-0.1919951003155728	9
Activated memory T cell	-0.19270461365930608	9
Dendritic cell	-0.19270461365930608	9
Central memory T cell	-0.19308031971874073	9
CD3/CD28-stimulated NK cell	-0.19313757538313964	9
Oocyte	-0.19342517050111124	9
Retinoid acid signaling-responsive fetal germ cell	-0.1934662840916011	9
Short-lived effector cell (SLEC)	-0.19360410069250947	9
Natural killer T(NKT)-like cell	-0.19379687757381742	9
NK and T cell	-0.1939107392656343	9
Activated effector cell	-0.1939107392656343	9
CD4 peripherally derived regulatory T cell	-0.1940977709095607	9
M2 macrophage	-0.19474160975646782	9
Highly differentiated effector CD8 + T cell	-0.19487926171655354	9
Vascular smooth muscle cell(VSMC)	-0.1950231878805193	9
Mesangial cell	-0.1950231878805193	9
Meningeal cell	-0.1950231878805193	9
Septum transversum mesenchyme cell	-0.1950231878805193	9
Vascular cell	-0.1950231878805193	9
Hepatic stellate cell	-0.1950231878805193	9
Epicardial cell	-0.1950231878805193	9
Interstitial cell	-0.19543756370522083	9
Regulatory T (Treg) cell	-0.19566974065616766	9
Innate lymphoid cell (ILCs)	-0.19569588978441566	9
DCLK1+ progenitor cell	-0.19578190634914874	9
Thymus seeding progenitor (TSP)	-0.19593384999221108	9
Circulating fetal cell	-0.1961880878215808	9
Excitatory neuron	-0.1961880878215808	9
Septum transversumal cell(STC)	-0.1961880878215808	9
Young neuron	-0.1961880878215808	9
Nonmyelinating schwann cell	-0.1961880878215808	9
Muscle satellite cell	-0.1961880878215808	9
Activated natural killer cell	-0.1964174156267252	9
Distal stem cell	-0.1966208607704952	9
LGR5+ stem cell	-0.1966208607704952	9
Alpha cell (α cell)	-0.1967370505761135	9
Germinal center B cell	-0.19721916023034056	9
Interstitial macrophage	-0.19725739227582997	9
Intraepithelial lymphocyte cell	-0.1974957409433977	9
Lake et al.Science.Ex1	-0.197658615679151	9
Mid radical glial cell	-0.197675874864184	9
Lake et al.Science.In3	-0.19772931403529642	9
Helper innate lymphoid cell	-0.1978994405711397	9
Mait-like cell	-0.1978994405711397	9
Myeloid dendritic cell	-0.19803616121958406	9
Cytotoxic T helper 1 cell	-0.19859262504966918	9
Mesoderm cell	-0.19868290177833936	9
Neuronal intermediate progenitor cell	-0.19868290177833936	9
Mesendodermal cell	-0.19868290177833936	9
lrNK cell	-0.19868290177833936	9
Pro-neutrophil	-0.19870797379855487	9
Neutrophil lineage	-0.19887241328333147	9
1-cell stage cell (Blastomere)	-0.19918094588712487	9
MKI67+ progenitor cell	-0.19923136069228226	9
Classical monocyte	-0.1994740518441984	9
Mono-macrophage	-0.1994740518441984	9
γ δ T cell	-0.1994740518441984	9
Lake et al.Science.Ex6	-0.19981657947182843	9
Intestinal stem cell	-0.20047764609638274	9
CD4 T cell	-0.20074312677807346	9
GZMK CD8 cell	-0.20074312677807346	9
Proliferative CD8+ T cell	-0.20074312677807346	9
Naive T cell	-0.20074312677807346	9
Regulatory CD8+ T cell	-0.20074312677807346	9
Naive cytotoxic T cell	-0.20074312677807346	9
Regulatory T cell 1	-0.20129289091685135	9
CD25 LAG3+ T cell	-0.20129289091685135	9
CD25+LAG3+ T cell	-0.20129289091685135	9
Lake et al.Science.Ex8	-0.20147995628239201	9
CD56dim Natural killer cell	-0.20160381114317724	9
M1 microglial cell	-0.20160381114317724	9
Revertant memory CD8+ T(TEMRA) cell	-0.20160381114317724	9
Marginal-associated macrophage	-0.20160381114317724	9
Transitional dendritic cell	-0.20160381114317724	9
Dendritic cell progenitor	-0.20160381114317724	9
AXL+ SIGLEC6+ dendritic cell	-0.20160381114317724	9
Tumor‐associated macrophage (TAM)	-0.20160381114317724	9
Profibrotic macrophage	-0.20160381114317724	9
Naive T(Th0) cell	-0.20184428658667292	9
Senescent CD8+ T Cell	-0.20184428658667292	9
Megakaryocyte progenitor cell	-0.20185353093744188	9
Luminal epithelial cell	-0.20195863393585617	9
CD1C+_B dendritic cell	-0.20241281118352727	9
Pre-B cell	-0.20264887703005005	9
Recent bone marrow B-cell emigrant(RBE)	-0.20264887703005005	9
Classical plasma cell	-0.20264887703005005	9
Lymph node cell	-0.20264887703005005	9
Dividing plasma B cell	-0.20264887703005005	9
Live CD19+ cell	-0.20264887703005005	9
Terminal differentiated B cell	-0.20264887703005005	9
Activated cell	-0.20264887703005005	9
Plasmablast like cell	-0.20264887703005005	9
Immature transitional B cell	-0.20264887703005005	9
Chronically activated CD8+ T cell	-0.20264887703005005	9
Unswitched plasmablast	-0.20264887703005005	9
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.20264887703005005	9
Regulatory B(Breg) cell	-0.20264887703005005	9
Antibody Secreting B cell	-0.20264887703005005	9
Switched memory B cell(Sw MB)	-0.20264887703005005	9
Basal cell	-0.20264887703005005	9
Mature progenitor cell	-0.20264887703005005	9
IgM memory B cell	-0.20264887703005005	9
Resting naive B cell	-0.20264887703005005	9
Memory CD27+ B cell	-0.20264887703005005	9
Memory CD4+ T cell	-0.20264887703005005	9
hMSC-treated B cell	-0.20264887703005005	9
Plasmablast B cell	-0.20264887703005005	9
Classical B cell	-0.20264887703005005	9
Class switched plasmablast	-0.20264887703005005	9
Chronically activated CD4+ T cell	-0.20264887703005005	9
Activated peripheral helper T cell	-0.20264887703005005	9
TolDC-induced regulatory T cell	-0.20264887703005005	9
Tonsil cell	-0.20264887703005005	9
Lung epithelial cell	-0.2027456074806057	9
Zona glomerulosa cell	-0.20298179565063124	9
Endocrine cell	-0.2035613680434103	9
Germ cell	-0.2036412042958169	9
Tissue resident memory CD4+ T cell	-0.2036593094966434	9
Myeloid conventional dendritic cell	-0.2037228925921762	9
Monocyte-derived dendritic cell	-0.2037228925921762	9
Enterocyte progenitor cell	-0.20380444434905817	9
Portal vein epithelial cell	-0.20413769059826437	9
Platelet	-0.20413769059826437	9
Syncytiotrophoblast	-0.20413769059826437	9
Granulocyte	-0.20413769059826437	9
Mesothelial cell	-0.20422084677665697	9
Lake et al.Science.In7	-0.20422084677665697	9
Aerocyte	-0.20422084677665697	9
Proliferative chondrocyte	-0.2042410361054875	9
Pro-Natural killer cell (pro-NK cell)	-0.2042463224644316	9
Primitive endoderm cell	-0.2042463224644316	9
Conventional dendritic cell	-0.2042463224644316	9
Naive progenitor cell	-0.20446687636838665	9
CD1C+_A dendritic cell	-0.20447097751177012	9
Interneuron	-0.20455460480095045	9
T follicular helper(Tfh) cell	-0.20455460480095045	9
8-cell stage cell (Blastomere)	-0.2046972545026346	9
Homeostatic chondrocyte	-0.20475164052377925	9
